thumbnailId,videoId_x,activity,type,bodypart,plan_id,day_id,day_name,videourl,videoId_y,planId,dayName,thumbnailFound,thumbnailUploaded,thumbnailUrl
81734932,2023_bb004.mp4,Peso muerto - Barra,strength,"Glúteos, Corvas, Zona lumbar",20557,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20557/Plan unique/2023_bb004.mp4,2023_bb004.mp4,20557,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20557/Plan%20unique/images/81734932.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A32Z&se=2035-03-26T22%3A26%3A32Z&spr=https&sig=ZrUEH11EwnEgWxA4EtQAh14KCOopYtgnR0sLX6wqx+c=
81734931,2023_xa021.mp4,Cruce de piernas tumbado,strength,Abdominales - Abdominales rectos ,20557,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20557/Plan unique/2023_xa021.mp4,2023_xa021.mp4,20557,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20557/Plan%20unique/images/81734931.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A33Z&se=2035-03-26T22%3A26%3A33Z&spr=https&sig=QnXCYBpc1Hn0qbPDHcVLLvSd4d3KijcXa+Su6kX/QlE=
81734930,2023_oa013.mp4,Rueda abdominal - Barra,strength,"Todos los abdominales, Pecho, Tríceps, Dorsales",20557,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20557/Plan unique/2023_oa013.mp4,2023_oa013.mp4,20557,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20557/Plan%20unique/images/81734930.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A33Z&se=2035-03-26T22%3A26%3A33Z&spr=https&sig=wnsueQBuoRLQPlu9qVyzvu7DPhBRyQPdZvVcoH3AUV0=
81734929,2023_oa075.mp4,Press de banca inclinado - Barra,strength,"Pecho superior, Tríceps, Pecho, Hombros parte delantera",20557,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20557/Plan unique/2023_oa075.mp4,2023_oa075.mp4,20557,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20557/Plan%20unique/images/81734929.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A33Z&se=2035-03-26T22%3A26%3A33Z&spr=https&sig=0//7+V+9arCOzcoKZjFCDvxpXol9KMjLlr+OnA7JFho=
81734928,2023_sid0022.mp4,Jalones en maquina,strength,"Dorsales, Bíceps, Espalda",20557,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20557/Plan unique/2023_sid0022.mp4,2023_sid0022.mp4,20557,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20557/Plan%20unique/images/81734928.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A33Z&se=2035-03-26T22%3A26%3A33Z&spr=https&sig=flsMniDe8b46W6iXbF185lCyYSJA/u+BFFx97URn0k8=
81734927,2023_oa082.mp4,Press de hombros - Barra,strength,"Hombros, Tríceps",20557,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20557/Plan unique/2023_oa082.mp4,2023_oa082.mp4,20557,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20557/Plan%20unique/images/81734927.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A34Z&se=2035-03-26T22%3A26%3A34Z&spr=https&sig=8xORwsKLCgNFSmbDLZD6gZLLhKqa6oQDmFxRS08jTHI=
81734926,2023_oa052.mp4,Bicicleta estática,cardio,"Sistema cardiovascular, Piernas",20557,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20557/Plan unique/2023_oa052.mp4,2023_oa052.mp4,20557,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20557/Plan%20unique/images/81734926.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A34Z&se=2035-03-26T22%3A26%3A34Z&spr=https&sig=UvPE15VLTErDrlmOvOisJ8cqdpTPyrORD74wwv1nvqs=
81734925,2023_cm005.mp4,Cinta de correr,cardio,"Sistema cardiovascular, Piernas",20557,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20557/Plan unique/2023_cm005.mp4,2023_cm005.mp4,20557,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20557/Plan%20unique/images/81734925.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A34Z&se=2035-03-26T22%3A26%3A34Z&spr=https&sig=xvw61hzLz93uyawtAU4lk6CbiI+29hfehveutlpqcME=
81735977,2023_oa052.mp4,Bicicleta estática,cardio,"Sistema cardiovascular, Piernas",20558,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20558/Plan unique/2023_oa052.mp4,2023_oa052.mp4,20558,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20558/Plan%20unique/images/81735977.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A34Z&se=2035-03-26T22%3A26%3A34Z&spr=https&sig=6K+NLwOmr4cWoQFGLh8J8GqJo7uksF3M4LqyJVUq/zo=
81735976,2023_id0106.mp4,Sentadilla multipower Máquina de Smith,strength,"Cuádriceps, Glúteos, Piernas, Zona lumbar",20558,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20558/Plan unique/2023_id0106.mp4,2023_id0106.mp4,20558,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20558/Plan%20unique/images/81735976.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A35Z&se=2035-03-26T22%3A26%3A35Z&spr=https&sig=jLg2JZoqsbISRy8Cqt/BDzUsvxYhT6F7VzY4vKWnXEo=
81735975,2023_gl002.mp4,Máquina para adductores de piernas sentado,strength,Abductor ,20558,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20558/Plan unique/2023_gl002.mp4,2023_gl002.mp4,20558,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20558/Plan%20unique/images/81735975.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A35Z&se=2035-03-26T22%3A26%3A35Z&spr=https&sig=XHJcVE5gocl4GXzZpRFcKUWWkwA83xteKAlNzLP+AQU=
81735974,2023_id0010.mp4,Step alto,strength,"Cuádriceps, Glúteos, Piernas",20558,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20558/Plan unique/2023_id0010.mp4,2023_id0010.mp4,20558,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20558/Plan%20unique/images/81735974.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A35Z&se=2035-03-26T22%3A26%3A35Z&spr=https&sig=3n3AMkEoBz7FwHEjrZn7fgjQaY3Vlk93bSGU4AHi+lY=
81735973,2023_id0010m.mp4,Step alto,strength,"Cuádriceps, Glúteos, Piernas",20558,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20558/Plan unique/2023_id0010m.mp4,2023_id0010m.mp4,20558,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20558/Plan%20unique/images/81735973.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A36Z&se=2035-03-26T22%3A26%3A36Z&spr=https&sig=mAF+OFPPL34FADAfiFake+mt+tY+GfYsbMku7M/DQhM=
81735972,2023_sid0170.mp4,Pancha con un pie y una mano en el aire,strength,"Glúteos, Abdominales - Abdominales rectos, Corvas",20558,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20558/Plan unique/2023_sid0170.mp4,2023_sid0170.mp4,20558,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20558/Plan%20unique/images/81735972.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A36Z&se=2035-03-26T22%3A26%3A36Z&spr=https&sig=AO+6O/+3qLJTIS34Y6HQTcqIDBzKqxWtBBEVIG46qVs=
81735971,2023_sid0008.mp4,Crunch reverso en banco acostado - Mancuernas,strength,"Abdominales - Abdominales rectos, Todos los abdominales",20558,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20558/Plan unique/2023_sid0008.mp4,2023_sid0008.mp4,20558,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20558/Plan%20unique/images/81735971.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A36Z&se=2035-03-26T22%3A26%3A36Z&spr=https&sig=TacJbvrKbKKjLf571GQVwY4bhdVia1qIQxOl1oOEqkE=
81735970,2023_bc001.mp4,Press de banca - Barra,strength,"Pecho, Tríceps, Hombros parte delantera",20558,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20558/Plan unique/2023_bc001.mp4,2023_bc001.mp4,20558,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20558/Plan%20unique/images/81735970.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A37Z&se=2035-03-26T22%3A26%3A37Z&spr=https&sig=X0duJSMO2Es3F8cfjP+GRhluuKdQ5KZlOr6iU/8b4RE=
81735969,2023_pb001.mp4,Remo de pie,strength,"Zona cervical, Bíceps, Dorsales, Hombros parte trasera",20558,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20558/Plan unique/2023_pb001.mp4,2023_pb001.mp4,20558,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20558/Plan%20unique/images/81735969.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A37Z&se=2035-03-26T22%3A26%3A37Z&spr=https&sig=+WG7htKWzaSjGhKXmowSAVMSjH2q255uf3nerXgmh+k=
81735968,2023_pb001m.mp4,Remo de pie,strength,"Zona cervical, Bíceps, Dorsales, Hombros parte trasera",20558,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20558/Plan unique/2023_pb001m.mp4,2023_pb001m.mp4,20558,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20558/Plan%20unique/images/81735968.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A37Z&se=2035-03-26T22%3A26%3A37Z&spr=https&sig=TseRfaRCXCIhZp/eITwy1Gzmuo5/JQ99RKjndQgNasM=
81735967,2023_ds004.mp4,Elevaciones laterales sentado - Mancuernas,strength,Hombros ,20558,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20558/Plan unique/2023_ds004.mp4,2023_ds004.mp4,20558,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20558/Plan%20unique/images/81735967.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A37Z&se=2035-03-26T22%3A26%3A37Z&spr=https&sig=3x4vhfg6JrD5a81KWJ2VfP3yQHEzmDWz6Zr8rqGWYI4=
81735966,2023_cm005.mp4,Cinta de correr,cardio,"Sistema cardiovascular, Piernas",20558,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20558/Plan unique/2023_cm005.mp4,2023_cm005.mp4,20558,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20558/Plan%20unique/images/81735966.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A38Z&se=2035-03-26T22%3A26%3A38Z&spr=https&sig=OVlJWGJKNBRA7arZEYxnW9k26pMsqGJufi0sh8yaXLY=
81735965,2023_cm002.mp4,Entrenador elíptico,cardio,"Sistema cardiovascular, Cuerpo completo",20558,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20558/Plan unique/2023_cm002.mp4,2023_cm002.mp4,20558,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20558/Plan%20unique/images/81735965.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A38Z&se=2035-03-26T22%3A26%3A38Z&spr=https&sig=6wTNE985Zu2ta+fTpe6kOR6/hG+iG98oP+e0TKTAm70=
81736464,2023_cm005.mp4,Cinta de correr,cardio,"Sistema cardiovascular, Piernas",20559,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20559/Plan unique/2023_cm005.mp4,2023_cm005.mp4,20559,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20559/Plan%20unique/images/81736464.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A39Z&se=2035-03-26T22%3A26%3A39Z&spr=https&sig=bn0ZNzkqIxDtx/cjSU9YHAvLv7Fq0h5V9UBtoZ0ZEOQ=
81736463,2023_rob026a.mp4,Zancadas alternado - Mancuernas,strength,"Cuádriceps, Glúteos, Piernas",20559,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20559/Plan unique/2023_rob026a.mp4,2023_rob026a.mp4,20559,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20559/Plan%20unique/images/81736463.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A39Z&se=2035-03-26T22%3A26%3A39Z&spr=https&sig=tqDWyfVbEx9MY48RiUSmW11b3IftHg8FejSyrey4aLg=
81736462,2023_dk003.mp4,gemelos - Mancuernas y caja,strength,Gemelos ,20559,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20559/Plan unique/2023_dk003.mp4,2023_dk003.mp4,20559,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20559/Plan%20unique/images/81736462.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A40Z&se=2035-03-26T22%3A26%3A40Z&spr=https&sig=Xk7hKDP+ieY/qSxLvj9sKJENaViNXZe3OBt5cWdRVfo=
81736461,2023_oa039.mp4,Máquina de extensión de columna,strength,Zona lumbar ,20559,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20559/Plan unique/2023_oa039.mp4,2023_oa039.mp4,20559,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20559/Plan%20unique/images/81736461.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A40Z&se=2035-03-26T22%3A26%3A40Z&spr=https&sig=lBwcNqh7H8zWkL4RY6MKN+qdbIAh3Oz0grV4NQ//HKI=
81736460,2023_sid0008.mp4,Crunch reverso en banco acostado - Mancuernas,strength,"Abdominales - Abdominales rectos, Todos los abdominales",20559,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20559/Plan unique/2023_sid0008.mp4,2023_sid0008.mp4,20559,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20559/Plan%20unique/images/81736460.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A40Z&se=2035-03-26T22%3A26%3A40Z&spr=https&sig=iCFQmZjrBwwqiyJhEjfOoLSpURUb38Fepp13xyEtxhM=
81736459,2023_ga001.mp4,Máquina de crunch abdominal,strength,Abdominales - Abdominales rectos ,20559,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20559/Plan unique/2023_ga001.mp4,2023_ga001.mp4,20559,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20559/Plan%20unique/images/81736459.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A41Z&se=2035-03-26T22%3A26%3A41Z&spr=https&sig=stpyafa9YgVhpeIP+gje6QvczmQ1Q6HZJP1Pxomk3+Y=
81736458,2023_dc004.mp4,Press de banca inclinado - Mancuernas,strength,"Pecho superior, Hombros, Tríceps",20559,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20559/Plan unique/2023_dc004.mp4,2023_dc004.mp4,20559,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20559/Plan%20unique/images/81736458.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A41Z&se=2035-03-26T22%3A26%3A41Z&spr=https&sig=VtQJ/zrTz5A8uVry/g9XLU0+4FXmh8zAG4mNjHLBCbI=
81736457,2023_db011.mp4,Pajaros tumbado - Mancuernas,strength,"Zona cervical, Espalda",20559,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20559/Plan unique/2023_db011.mp4,2023_db011.mp4,20559,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20559/Plan%20unique/images/81736457.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A41Z&se=2035-03-26T22%3A26%3A41Z&spr=https&sig=m4r9obAVU4eUNC38p3z+gEXN7oLPs2/u4YN5v6eGV+U=
81736456,2023_oa024.mp4,Remo al cuello - Barra,strength,"Hombros parte central, Zona cervical, Hombros parte delantera, Bíceps",20559,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20559/Plan unique/2023_oa024.mp4,2023_oa024.mp4,20559,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20559/Plan%20unique/images/81736456.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A41Z&se=2035-03-26T22%3A26%3A41Z&spr=https&sig=cWjn4KyNBuPniUQokr1r1eson6kjDJ74i4y9glr2l68=
81736455,2023_cm002.mp4,Entrenador elíptico,cardio,"Sistema cardiovascular, Cuerpo completo",20559,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20559/Plan unique/2023_cm002.mp4,2023_cm002.mp4,20559,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20559/Plan%20unique/images/81736455.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A42Z&se=2035-03-26T22%3A26%3A42Z&spr=https&sig=Wb6IW73PlCajKNZjkeyZC/JTpbocbaFmqKLkGLmjLWg=
81736454,2023_cm001.mp4,Máquina de remos,cardio,"Sistema cardiovascular, Cuerpo completo",20559,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20559/Plan unique/2023_cm001.mp4,2023_cm001.mp4,20559,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20559/Plan%20unique/images/81736454.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A42Z&se=2035-03-26T22%3A26%3A42Z&spr=https&sig=Vriw1hLmzmUY2NlctaCgAnVAh64Vr6ccPh09HOijSUA=
81736713,2023_cm002.mp4,Entrenador elíptico,cardio,"Sistema cardiovascular, Cuerpo completo",20560,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20560/Plan unique/2023_cm002.mp4,2023_cm002.mp4,20560,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20560/Plan%20unique/images/81736713.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A42Z&se=2035-03-26T22%3A26%3A42Z&spr=https&sig=+oaI6gHatBjYTbCb+gNaEXA+AzdxU8OTvB0Z5r4PvZU=
81736712,2023_gl001.mp4,Prensa de piernas sentado,strength,"Cuádriceps, Glúteos, Piernas",20560,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20560/Plan unique/2023_gl001.mp4,2023_gl001.mp4,20560,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20560/Plan%20unique/images/81736712.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A43Z&se=2035-03-26T22%3A26%3A43Z&spr=https&sig=GM0o4mcjPFp6h3HlZ9OMBmaqPWFiorgF7EYKIJNH0o8=
81736711,2023_pk001.mp4,gemelos - Polea,strength,Gemelos ,20560,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20560/Plan unique/2023_pk001.mp4,2023_pk001.mp4,20560,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20560/Plan%20unique/images/81736711.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A43Z&se=2035-03-26T22%3A26%3A43Z&spr=https&sig=mSjd54WRUbS6XleqUWNK+I8cIyCD+yloJvp+bD4niLs=
81736710,2023_oa050.mp4,Extension de columna baja,strength,"Zona lumbar, Corvas, Glúteos",20560,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20560/Plan unique/2023_oa050.mp4,2023_oa050.mp4,20560,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20560/Plan%20unique/images/81736710.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A44Z&se=2035-03-26T22%3A26%3A44Z&spr=https&sig=E8dfMvcaBViEI6P2BYtJgVoc1HdZu8ZrIURdWudZwRI=
81736709,2023_ga001.mp4,Máquina de crunch abdominal,strength,Abdominales - Abdominales rectos ,20560,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20560/Plan unique/2023_ga001.mp4,2023_ga001.mp4,20560,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20560/Plan%20unique/images/81736709.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A44Z&se=2035-03-26T22%3A26%3A44Z&spr=https&sig=dLK/HR5jBWBW43QJMyKIPjAqIJFi8vqtPH0jINgefoI=
81736708,2023_oa094.mp4,Crunch de abdominales arrodillado - Cinta elástica,strength,Todos los abdominales ,20560,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20560/Plan unique/2023_oa094.mp4,2023_oa094.mp4,20560,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20560/Plan%20unique/images/81736708.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A44Z&se=2035-03-26T22%3A26%3A44Z&spr=https&sig=iNqDTOBsZ5d/aXXKlIIQbBDcMKyevZaDPTM1kQ4Vvlw=
81736707,2023_kettler067.mp4,Press de banca,strength,"Pecho, Tríceps",20560,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20560/Plan unique/2023_kettler067.mp4,2023_kettler067.mp4,20560,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20560/Plan%20unique/images/81736707.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A45Z&se=2035-03-26T22%3A26%3A45Z&spr=https&sig=r8UPeLYIc3GzKV7rtPDF0f3/NlysD4foLU3+54Lqnyw=
81736706,2023_ps001.mp4,Cruces posteriores en flexion de cadera - Polea baja,strength,Zona cervical ,20560,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20560/Plan unique/2023_ps001.mp4,2023_ps001.mp4,20560,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20560/Plan%20unique/images/81736706.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A46Z&se=2035-03-26T22%3A26%3A46Z&spr=https&sig=9Uf4cOhffQIgL6j/f2RbfGpu4D0jhHg1VBDC0+yNS/Q=
81736705,2023_sid0003.mp4,Press de hombros tras nuca Máquina de Smith,strength,"Hombros, Tríceps",20560,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20560/Plan unique/2023_sid0003.mp4,2023_sid0003.mp4,20560,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20560/Plan%20unique/images/81736705.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A46Z&se=2035-03-26T22%3A26%3A46Z&spr=https&sig=HDjEiD3u9e8ZppPyrjlYXjQgWts+LfjLi7darpOHPk8=
81736704,2023_cm001.mp4,Máquina de remos,cardio,"Sistema cardiovascular, Cuerpo completo",20560,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20560/Plan unique/2023_cm001.mp4,2023_cm001.mp4,20560,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20560/Plan%20unique/images/81736704.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A46Z&se=2035-03-26T22%3A26%3A46Z&spr=https&sig=czCmvpFFVhd2GKa0EGaHWh4fP9+NEZr2Q85cyDXDULI=
81736703,2023_oa084.mp4,"Bici reclinada, Intensidad baja",cardio,"Sistema cardiovascular, Piernas",20560,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/20560/Plan unique/2023_oa084.mp4,2023_oa084.mp4,20560,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/20560/Plan%20unique/images/81736703.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A46Z&se=2035-03-26T22%3A26%3A46Z&spr=https&sig=M1QK38QZFnv9Z6hIEcilEAGECwWcTRd5L2Xd6UI8/PM=
63967577,2023_oa052.mp4,Bicicleta estática,cardio,"Sistema cardiovascular, Piernas",21323,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/21323/Plan unique/2023_oa052.mp4,2023_oa052.mp4,21323,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/21323/Plan%20unique/images/63967577.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A47Z&se=2035-03-26T22%3A26%3A47Z&spr=https&sig=ZYnvvjju6ODnaDAgdylzbPleHCYQW7EZPijdpPHOs2g=
63967576,2023_xl001.mp4,Sentadillas autocarga,strength,"Cuádriceps, Glúteos, Corvas, Zona lumbar",21323,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/21323/Plan unique/2023_xl001.mp4,2023_xl001.mp4,21323,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/21323/Plan%20unique/images/63967576.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A48Z&se=2035-03-26T22%3A26%3A48Z&spr=https&sig=qDHi17l1U7BTQ7rCzqo+2XQaP9GTDkVNtMB8s8Wk4iE=
63967575,2023_xl009.mp4,Abducción de pierna derecha tumbado,strength,"Abductor, Glúteos",21323,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/21323/Plan unique/2023_xl009.mp4,2023_xl009.mp4,21323,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/21323/Plan%20unique/images/63967575.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A48Z&se=2035-03-26T22%3A26%3A48Z&spr=https&sig=FQCOQvdM3sIp/5vBja2o2wxl8Or+E7LSqBud2TKfBqE=
63967574,2023_xl009m.mp4,Abducción de cadera izquierda tumbado,strength,"Abductor, Glúteos",21323,single_day,Plan unique,https://sagafit.blob.core.windows.net/sagafitvideos/21323/Plan unique/2023_xl009m.mp4,2023_xl009m.mp4,21323,Plan unique,1.0,1.0,https://sagafit.blob.core.windows.net/sagathumbnails/21323/Plan%20unique/images/63967574.png?sv=2020-08-04&sr=b&sp=r&st=2025-03-26T23%3A26%3A48Z&se=2035-03-26T22%3A26%3A48Z&spr=https&sig=zQknNeGTkpY7I//tQyfwDy2ivOCJIAJ2mrRwwX65OA4=
